Reading,Lux,Anomaly,Smoothed Lux
846,90.83,False,90.83
847,90.83,False,90.83
848,90.83,False,90.83
849,90.83,False,90.83
850,90.83,False,90.83
851,90.83,False,90.83
852,90.83,False,90.83
853,90.83,False,90.83
854,90.83,False,90.83
855,90.83,False,90.83
856,90.83,False,90.83
857,91.67,False,90.998
858,91.67,False,91.166
859,91.67,False,91.334
860,91.67,False,91.50200000000001
861,91.67,False,91.67
862,91.67,False,91.67
863,91.67,False,91.67
864,91.67,False,91.67
865,91.67,False,91.67
866,91.67,False,91.67
867,91.67,False,91.67
868,91.67,False,91.67
869,91.67,False,91.67
870,91.67,False,91.67
871,91.67,False,91.67
872,91.67,False,91.67
873,91.67,False,91.67
874,91.67,False,91.67
875,91.67,False,91.67
876,91.67,False,91.67
877,91.67,False,91.67
878,91.67,False,91.67
879,91.67,False,91.67
880,91.67,False,91.67
881,91.67,False,91.67
882,91.67,False,91.67
883,91.67,False,91.67
884,91.67,False,91.67
885,91.67,False,91.67
886,91.67,False,91.67
887,91.67,False,91.67
888,90.83,False,91.502
889,90.83,False,91.33399999999999
890,90.83,False,91.16600000000001
891,90.83,False,90.998
892,90.83,False,90.83
893,90.83,False,90.83
894,90.83,False,90.83
895,90.83,False,90.83
896,90.83,False,90.83
897,90.83,False,90.83
898,90.83,False,90.83
899,90.83,False,90.83
900,90.83,False,90.83
901,90.83,False,90.83
902,90.83,False,90.83
903,90.83,False,90.83
904,90.83,False,90.83
905,90.83,False,90.83
906,90.83,False,90.83
907,90.83,False,90.83
908,90.83,False,90.83
909,90.83,False,90.83
910,90.83,False,90.83
911,90.83,False,90.83
912,90.83,False,90.83
913,90.83,False,90.83
914,90.83,False,90.83
915,90.83,False,90.83
916,90.83,False,90.83
917,90.83,False,90.83
918,88.33,False,90.33
919,88.33,False,89.83
920,88.33,False,89.33
921,88.33,False,88.83
922,88.33,False,88.33
923,88.33,False,88.33
924,88.33,False,88.33
925,88.33,False,88.33
926,88.33,False,88.33
927,88.33,False,88.33
928,88.33,False,88.33
929,88.33,False,88.33
930,88.33,False,88.33
931,88.33,False,88.33
932,88.33,False,88.33
933,88.33,False,88.33
934,88.33,False,88.33
935,88.33,False,88.33
936,88.33,False,88.33
937,88.33,False,88.33
938,88.33,False,88.33
939,88.33,False,88.33
940,88.33,False,88.33
941,88.33,False,88.33
942,88.33,False,88.33
943,88.33,False,88.33
944,88.33,False,88.33
945,88.33,False,88.33
946,88.33,False,88.33
947,88.33,False,88.33
948,88.33,False,88.33
949,85.0,False,87.664
950,85.0,False,86.998
951,85.0,False,86.332
952,85.0,False,85.666
953,85.0,False,85.0
954,85.0,False,85.0
955,85.0,False,85.0
956,85.0,False,85.0
957,85.0,False,85.0
958,85.0,False,85.0
959,85.0,False,85.0
960,85.0,False,85.0
961,85.0,False,85.0
962,85.0,False,85.0
963,85.0,False,85.0
964,85.0,False,85.0
965,85.0,False,85.0
966,85.0,False,85.0
967,85.0,False,85.0
968,85.0,False,85.0
969,85.0,False,85.0
970,85.0,False,85.0
971,85.0,False,85.0
972,85.0,False,85.0
973,85.0,False,85.0
974,85.0,False,85.0
975,85.0,False,85.0
976,85.0,False,85.0
977,85.0,False,85.0
978,85.0,False,85.0
979,82.5,False,84.5
980,82.5,False,84.0
981,82.5,False,83.5
982,82.5,False,83.0
983,82.5,False,82.5
984,82.5,False,82.5
985,82.5,False,82.5
